_id,url,word_count,section,date,type,headline,abstract,article
nyt://article/b5fbe7f3-5aa7-5c9d-b36e-23e0cfa5739b,https://mediadecoder.blogs.nytimes.com/2010/02/09/and-the-recaps-of-the-super-bowl-spots-just-keep-on-coming/,1025,Business Day,2010-02-09T21:46:25+0000,Media,And the Recaps of the Super Bowl Spots Just Keep on Coming,"The Nielsen Company said that the most-watched spot in Super Bowl XLIV was one in the fourth quarter for Doritos, the snack chips sold by the Frito-Lay division of PepsiCo, called “Samurai Snack Attack.”",
nyt://article/eeca463a-a6ed-518a-9144-2a62abf7cf1e,https://dealbook.nytimes.com/2010/03/01/2-former-pali-capital-analysts-join-btig/,225,Business Day,2010-03-01T22:06:40+0000,Business,2 Former Pali Capital Analysts Join BTIG,"BTIG, a New York-based broker-dealer, said Monday that it was expanding its reach into equity research, hiring two senior analysts, Richard Greenfield and Walter Piecyk, who previously worked at the now-closed Pali Capital to lead the effort.",
nyt://article/c5cf1efa-f82a-516a-9785-670fdb902dde,https://dealbook.nytimes.com/2010/01/25/aig-imposes-limits-on-corporate-aircraft/,154,Business Day,2010-01-25T13:03:52+0000,Business,A.I.G. Imposes Limits on Corporate Aircraft,"For most of A.I.G.’s executives, flying on corporate aircraft is now a no-go, and even for its chief executive, riding on the firm’s dime has its limits.",
nyt://article/7dbd1fc9-9ece-5858-9ade-9dafb1257944,https://mediadecoder.blogs.nytimes.com/2010/01/09/producer-says-sheen-arrest-has-not-affected-two-and-a-half-men/,370,Business Day,2010-01-10T00:12:40+0000,Media,Producer Says Sheen Arrest Has Not Affected ‘Two and a Half Men’,"Charlie Sheen on Friday taped his first episode of “Two and a Half Men” since his Christmas Day arrest in Aspen, Colo., on suspicion of domestic violence.",
nyt://article/bd4b2568-a26a-5f2a-bef9-43729e0d9888,https://bits.blogs.nytimes.com/2010/03/25/want-better-att-cell-service-now-you-can-buy-it/,363,Technology,2010-03-25T15:16:31+0000,Business,Want Better AT&T Cell Service? Now You Can Buy It,"AT&T is giving a wider roll out to its 3G MicroCell, which can connect to a D.S.L. or cable connection and beam out 3G service over a 5,000-square-foot area. The catch: it costs $150.",
nyt://article/b8652c71-6f50-5ed2-86ad-356759e5fd07,https://dealbook.nytimes.com/2010/03/16/a-i-g-closes-transatlantic-holdings-offering/,113,Business Day,2010-03-16T09:25:16+0000,Business,A.I.G. Closes Transatlantic Holdings Offering,"The American International Group said Monday it closed a secondary public offering of Transatlantic Holdings for about $452 million, The Associated Press reported.",
nyt://article/7c09950a-04c7-5300-a5a1-d0e964b7e412,https://dealbook.nytimes.com/2010/02/23/polyvore-taps-ex-google-executive-as-chief/,63,Business Day,2010-02-23T08:00:44+0000,Business,Polyvore Taps Ex-Google Executive as Chief,"Sukhinder Singh Cassidy, Google’s former president of Asia-Pacific and Latin America operations, will become chief executive of Polyvore, an online shopping and fashion start-up.",
nyt://article/4534d23e-76b7-564c-b85d-72b5af89ac13,https://atwar.blogs.nytimes.com/2010/01/18/ask-john-burns-islamic-radicalization/,102,World,2010-01-18T13:24:15+0000,Foreign,Ask John Burns: Islamic Radicalization,"What drives a young, educated man to embrace a violent vision of religion?",
nyt://article/b42583eb-c930-5e7d-99a4-96e2e05b6365,https://economix.blogs.nytimes.com/2010/02/01/what-does-it-mean-to-be-an-independent-contractor/,314,Business Day,2010-02-01T18:25:54+0000,Business,What Does It Mean to Be an ‘Independent’ Contractor?,A new proposal tucked in the president’s 2011 budget to curb the misclassification of workers.,
nyt://article/75beda01-69bb-56f5-947c-409439d4aecc,https://dealbook.nytimes.com/2010/02/02/cloudy-future-for-fannie-and-freddie/,1293,Business Day,2010-02-02T09:37:15+0000,Business,Cloudy Future for Fannie and Freddie,"The Great Bailout is mostly over for the banks. But for those troubled behemoths of the U.S. housing bust, Fannie Mae and Freddie Mac, the lifeline from Washington just keeps getting longer.",
nyt://article/aaac9e82-32f2-5736-bbc0-ec511bfd6623,https://gadgetwise.blogs.nytimes.com/2010/03/11/sorting-through-the-apple-ipad-options/,35,Technology,2010-03-12T00:07:36+0000,,Sorting Through the Apple iPad Options,"Mirror, mirror on the wall, what’s the fairest iPad of all? Nick Bilton finds that beauty is in the eye of the beholder.",
nyt://article/6783ea5e-c950-55c0-8119-a1a216235d62,https://dealbook.nytimes.com/2010/03/01/hsbc-profit-disappoints-and-bank-warns-on-bad-loans/,535,Business Day,2010-03-01T11:23:33+0000,Business,"HSBC Disappoints, and Warns on Bad Loans","HSBC, Britain’s biggest bank, reported earnings for last year Monday that fell short of expectations and said it had said aside more money for bad loans, sending its shares falling, The New York Times reported.",
nyt://article/a83da166-2696-54e7-9e26-2742f4ac667e,https://rendezvous.blogs.nytimes.com/2010/02/28/winter-testing-ends-in-barcelona/,185,World,2010-02-28T16:56:38+0000,,Winter Testing Ends in Barcelona,"The F1 teams have now completed their winter testing and will go to race in Bahrain in two weeks with what looks like a very tight, competitive grid.",
nyt://article/3f9b0adc-5c42-54a5-b7d0-6984711593d3,https://dealbook.nytimes.com/2010/02/26/another-madoff-defendant-from-the-fringes/,1027,Business Day,2010-02-26T18:24:24+0000,Business,Another Madoff Defendant From the Fringes,"Peter J. Henning of DealBook’s White Collar Watch examines the significance of the charges against Bernard L. Madoff’s former aide, Daniel Bonventre, and notes that this is another defendant at the fringe of the vast Madoff Ponzi scheme.",
nyt://article/b0b32fac-5fd6-5b01-8f1b-7447c03cdb6b,https://dealbook.nytimes.com/2010/02/23/buffett-backed-byd-in-major-auto-export-push/,161,Business Day,2010-02-23T10:53:09+0000,Business,Buffett-Backed Chinese Automaker in Export Push,"BYD, the Chinese auto maker backed by U.S. billionaire Warren E. Buffett, aims to sharply boost its car exports this year, banking on improving demand as the global economy recovers, Reuters reported.",
nyt://article/61ea76bf-fbd3-5e73-ade7-b9d3c003cbc9,https://dealbook.nytimes.com/2010/01/27/citizen-journalism-site-pockets-3-million/,56,Business Day,2010-01-27T08:43:32+0000,Business,Citizen Journalism Site Pockets $3 Million,"AllVoices, a citizen journalism site, has nabbed $3 million in a funding round led by VantagePoint Venture Partners, TechCrunch reported.",
nyt://article/253f048d-8ba0-545b-afdf-7a1fa517e520,https://dealbook.nytimes.com/2010/01/21/legal-jostling-picks-up-in-terra-firma-citi-fight/,420,Business Day,2010-01-22T00:49:47+0000,Business,Legal Jostling Picks Up in Terra Firma-Citi Fight,"The legal battle over the EMI Group picked up steam on Thursday, as Citigroup sought to dismiss a lawsuit by the buyout firm Terra Firma, arguing that the case belongs in Britain, not in New York.",
nyt://article/7cfd8219-52bc-54fb-9f50-fc27c1d73e78,https://dealbook.nytimes.com/2010/01/14/soros-fund-eyes-hong-kong-office-report-says/,108,Business Day,2010-01-14T11:16:58+0000,Business,"Soros Fund Eyes Hong Kong Office, Report Says","Soros Fund Management is planning to plant its flag in Hong Kong, Bloomberg News reported, citing a person with knowledge of the matter.",
nyt://article/59845f43-e227-5b3a-89a1-825e39891ab4,https://dealbook.nytimes.com/2010/03/08/prudential-accelerates-hong-kong-listing/,130,Business Day,2010-03-08T10:00:50+0000,Business,Prudential Accelerates Hong Kong Listing,"Prudential Plc, the British insurer, said it had brought forward its planned listing on the Hong Kong stock exchange, and now aims to complete the move before it launches its bumper $21 billion rights issue in May, Reuters reported.",
nyt://article/7126e8c5-f815-5fcc-8d5c-5b3fce158506,https://dealbook.nytimes.com/2010/01/19/goldman-and-morgan-stocks-closing-the-gap/,127,Business Day,2010-01-19T09:08:49+0000,Business,Goldman and Morgan Stocks Closing the Gap,"Goldman Sachs Group, whose record earnings in the first nine months of last year fueled public outrage, will probably hit a profit plateau in 2010, just as Morgan Stanley rebounds from its worst year ever.",
nyt://article/01829375-b9c0-5a2d-b507-f849eae2f207,https://dealbook.nytimes.com/2010/01/05/with-canadian-oil-merger-prices-heat-up/,134,Business Day,2010-01-05T11:26:27+0000,Business,"With Canadian Oil Merger, Prices Heat Up","PetroBakken Energy said that it had paid $262 million to buy Berens Energy, a company that has drilled just three wells on its oil lands, The Globe and Mail reported.",
nyt://article/8ae6c6d5-5a41-52d0-8ead-a455cf0d2657,https://dealbook.nytimes.com/2010/01/19/edward-h-linde-co-founder-of-boston-properties-dies-at-68/,481,Business Day,2010-01-19T08:06:10+0000,Business,"Edward H. Linde, Zuckerman’s Partner, Dies at 68","Edward H. Linde, a founder of one of the largest real estate investment trusts in the nation — and the behind-the-scenes partner of Mortimer B. Zuckerman — died on Sunday in Boston. He was 68 and lived in Weston, Mass.",
nyt://article/bff41968-6392-51fa-b455-1b281ec22eb3,https://dealbook.nytimes.com/2010/03/23/somaxon-to-launch-offering-to-fund-drug-plan/,141,Business Day,2010-03-23T07:30:32+0000,Business,Somaxon to Launch Offering to Fund Drug Plan,"Just days after receiving Food and Drug Administration approval for Silenor, biotech company Somaxon Pharmaceuticals made plans to sell 4 million shares to fund marketing of the insomnia drug, The Associated Press reported.",
nyt://article/e6d053bd-a68f-5c8c-ae96-1eb4db925adb,https://dealbook.nytimes.com/2010/02/16/paulson-how-to-watch-the-banks/,376,Business Day,2010-02-16T13:20:46+0000,Business,Paulson: How to Watch the Banks,"It is critical to learn from the financial crisis and put in place reforms to avert a repeat of 2008 or something even worse, Henry M. Paulson Jr. writes in an Op-Ed in The New York Times.",
nyt://article/a97deaad-0036-5ee8-ad66-d0a35dd8082e,https://bucks.blogs.nytimes.com/2010/01/07/top-service-problem-at-irs-not-picking-up-the-phone/,257,Your Money,2010-01-07T19:26:06+0000,,Top Service Problem at I.R.S.: Not Picking Up the Phone,A new report cites the Internal Revenue Service’s declining ability to answer phone calls as a serious problem for taxpayers.,
nyt://article/939fc65f-b355-5743-a09c-0dafdab378bb,https://bucks.blogs.nytimes.com/2010/03/16/new-tools-for-financial-planning-advice/,393,Your Money,2010-03-16T16:14:22+0000,,New Tools for Financial Planning Advice,"Personal finance tools have long played a couple of roles: money manager and financial product advocate. Now, a couple new tools claim to add another role: financial planner.",
nyt://article/88b3d2fd-c325-5666-8bd8-7c13b202a147,https://bits.blogs.nytimes.com/2010/01/15/torn-between-two-phones-nexus-one-vs-iphone/,612,Technology,2010-01-16T00:27:02+0000,Business,Torn Between 2 Phones: Nexus One vs. iPhone,A decision about whether to use an iPhone or Google’s Nexus One can come down to the software services you use on the desktop or in the browser.,
nyt://article/69161680-55c5-5702-af79-518eda1302db,https://dealbook.nytimes.com/2010/02/02/investors-help-whitman-line-coffers-for-calif-gov-campaign/,840,Business Day,2010-02-02T07:11:36+0000,Business,Investors Help Whitman Line Coffers for Campaign,"Donations from a host of hedge fund manager and venture capitalists helped Meg Whitman, the billionaire Republican gubernatorial candidate in California, raise more than $10 million in campaign contributions.",
nyt://article/14b0ad8a-2a07-5250-a08b-79c25f8b65ce,https://mediadecoder.blogs.nytimes.com/2010/03/30/speed-read-for-tuesday-march-30/,108,Business Day,2010-03-30T11:38:03+0000,Media,"Speed Read for Tuesday, March 30","Speed Read for Tuesday, March 30",
nyt://article/d5187167-0f0d-5a58-9971-a575fa595d18,https://dealbook.nytimes.com/2010/03/03/hcas-latest-surprise-for-its-bondholders/,563,Business Day,2010-03-03T23:44:19+0000,Business,HCA’s Latest Surprise for Its Bondholders,"The hospital chain’s decision to sell $1 billion in debt — after giving its private equity owners a $1.75 billion special dividend — has surprised several analysts, who are concerned about its already large $25 billion debt load.",
nyt://article/761ac9e5-315e-5ed4-9676-e294744753fa,https://gadgetwise.blogs.nytimes.com/2010/01/05/venture-reported-for-a-3-d-tv-channel/,71,Technology,2010-01-05T15:05:53+0000,,Venture Reported for a 3-D TV Channel,"The effort by Discovery, Imax and Sony is reported to have a start date of 2011.",
nyt://article/cdd323c6-2211-5c22-b098-e6cf2c2ce502,https://dealbook.nytimes.com/2010/01/15/cdc-software-withdraws-offer-to-buy-chordiant/,168,Business Day,2010-01-15T08:03:15+0000,Business,CDC Software Withdraws Offer to Buy Chordiant,"CDC Software, a Chinese business software developer, said Thursday that it had withdrawn a recent offer to buy Chordiant Software and sold its 1.3 percent stake in the company.",
nyt://article/e5049e0c-0857-52d7-94b2-6c234181da79,https://dealbook.nytimes.com/2010/03/04/why-exactly-are-big-banks-bad/,132,Business Day,2010-03-04T13:47:26+0000,Business,"Why, Exactly, Are Big Banks Bad?","From Economix: Big banks cannot be reined in through some clever tweaking of the rules, economist Simon Johnson writes. There is again a confrontation between concentrated financial power and our democracy. One side will win and the other side will lose.",
nyt://article/a1d1a9ea-340c-5c0a-87ec-6eceb6cf5576,https://green.blogs.nytimes.com/2010/01/14/china-snaps-up-california-solar-market/,330,Business Day,2010-01-14T18:36:50+0000,,China Snaps Up California Solar Market,"Over the past three years, China’s share of the California market, in terms of supplied megawatts, has risen from 2 percent to 46 percent, according to a preliminary report",
nyt://article/aefe6952-d8c3-53b3-9965-80db622b25c6,https://mediadecoder.blogs.nytimes.com/2010/01/06/we-are-all-gadget-nerds-now/,1200,Business Day,2010-01-06T13:55:58+0000,Media,We Are All Gadget Nerds Now,"Gadgets, once in service to content, seem to be deciding where the story goes.",
nyt://article/1d25901f-141c-5c1d-92e6-630df8bb9125,https://bucks.blogs.nytimes.com/2010/03/29/monday-reading-22/,227,Your Money,2010-03-29T14:06:27+0000,,Monday Reading,"The rise of overqualified workers, insurance companies are already finding loopholes in the health care overhaul and other consumer-focused items from Monday’s Times.",
nyt://article/e45288d5-850e-543a-afe7-7927baa6df81,https://atwar.blogs.nytimes.com/2010/01/14/photographing-afghan-girls/,515,World,2010-01-14T16:19:24+0000,Foreign,Photographing Afghan Girls,"In the following post, Adam Ferguson recounts his experience photographing Afghan schoolgirls while on a recent assignment for The New York Times.",
